3490,90,1.989
3501,90,1.884
3501,90,1.949
3501,90,1.928
3501,90,2.015
3501,90,1.975
3501,90,2.045
3502,90,1.980
3502,90,1.967
3502,90,1.975
3512,90,1.871
3512,90,1.936
3513,90,1.980
3513,90,1.989
3513,90,1.980
3513,90,1.949
3513,90,1.893
3514,90,1.928
3514,90,1.906
3524,90,1.945
3524,90,1.893
3524,90,1.910
3525,90,2.010
3525,90,1.893
3525,90,1.984
3525,90,1.984
3525,90,1.862
3525,90,1.880
3536,90,1.928
3536,90,1.914
3536,90,1.893
3536,90,1.932
3536,90,1.893
3537,90,1.993
3537,90,1.901
3537,90,1.941
3537,90,2.028
3547,90,1.967
3548,90,2.028
3548,90,1.901
3548,90,1.984
3548,90,1.932
3548,90,2.010
3549,90,1.980
3549,90,1.949
3549,90,1.932
3559,90,1.967
3559,90,1.936
3560,90,1.993
3560,90,1.941
3560,90,1.910
3560,90,1.923
3560,90,1.980
3560,90,1.884
3561,90,1.923
3571,90,2.023
3571,90,1.914
3571,90,1.932
3571,90,1.945
3572,90,1.967
3572,90,1.980
3572,90,1.949
3572,90,1.928
3572,90,1.945
3583,90,1.989
3583,90,1.871
3583,90,2.002
3583,90,1.997
3583,90,1.989
3583,90,2.015
3584,90,1.941
3584,90,1.958
3584,90,2.019
3594,90,2.036
3595,90,1.888
3595,90,1.862
3595,90,1.941
3595,90,1.993
3595,90,1.967
3595,90,1.906
3596,90,1.936
3596,90,1.984
3606,90,1.949
3606,90,1.962
3606,90,1.897
3607,90,1.910
3607,90,1.984
3607,90,1.936
3607,90,1.949
3607,90,1.958
3607,90,1.910
3618,90,1.980
3618,90,1.980
3618,90,1.893
3618,90,1.941
3618,90,1.871
3619,90,1.880
3619,90,1.997
3619,90,2.028
3619,90,1.989
3629,90,1.914
3630,90,1.971
3630,90,1.919
3630,90,1.954
3630,90,1.875
3630,90,1.884
3631,90,1.993
3631,90,1.897
3631,90,1.914
3641,90,1.941
3641,90,1.984
3642,90,1.936
3642,90,1.993
3642,90,1.949
3642,90,1.910
3642,90,2.023
3642,90,1.971
3643,90,2.063
3653,90,1.962
3653,90,1.941
3653,90,1.836
3653,90,1.897
3654,90,1.949
3654,90,1.923
3654,90,2.076
3654,90,1.980
3654,90,1.923
3665,90,2.045
3665,90,1.984
3665,90,1.975
3665,90,1.797
3665,90,1.967
3666,90,1.967
3666,90,1.914
3666,90,1.954
3666,90,1.945
3676,90,1.962
3677,90,1.936
3677,90,1.936
3677,90,2.019
3677,90,1.880
3677,90,1.932
3677,90,1.984
3678,90,1.928
3678,90,1.958
3688,90,1.945
3688,90,1.945
3688,90,1.975
3689,90,1.980
3689,90,2.006
3689,90,1.928
3689,90,1.997
3689,90,1.906
3689,90,1.993
3700,90,2.019
3700,90,1.945
3700,90,1.984
3700,90,2.002
3700,90,1.932
3701,90,1.945
3701,90,1.993
3701,90,1.962
3701,90,1.971
3712,90,1.975
3712,90,1.949
3712,90,1.884
3712,90,1.906
3712,90,1.967
3712,90,1.980
3713,90,1.989
3713,90,1.949
3713,90,1.936
3723,90,1.888
3723,90,1.901
3724,90,1.928
3724,90,1.919
3724,90,1.928
3724,90,1.997
3724,90,1.897
3724,90,1.967
3725,90,1.989
3735,90,1.971
3735,90,1.945
3735,90,1.945
3735,90,1.993
3736,90,1.880
3736,90,1.975
3736,90,2.054
3736,90,1.945
3736,90,1.928
3747,90,1.989
3747,90,1.335
3747,90,1.183
3747,90,1.196
3747,90,1.074
3748,90,1.130
3748,90,1.204
3748,90,1.270
3748,90,1.196
3759,90,1.997
3759,90,2.032
3759,90,1.993
3759,90,1.984
3759,90,1.975
3759,90,1.941
3760,90,1.997
3760,90,1.949
3760,90,1.980
3770,90,1.901
3770,90,1.958
3771,90,2.028
3771,90,1.941
3771,90,1.901
3771,90,1.958
3771,90,2.006
3771,90,1.893
3772,90,1.941
3782,90,1.919
3782,90,2.019
3782,90,1.980
3782,90,1.962
3783,90,2.010
3783,90,1.962
3783,90,2.002
3783,90,1.971
3783,90,2.023
3794,90,1.975
3794,90,1.945
3794,90,1.997
3794,90,1.849
3794,90,1.928
3795,90,1.919
3795,90,1.910
3795,90,1.967
3795,90,1.910
3805,90,1.997
3806,90,2.028
3806,90,1.941
3806,90,1.967
3806,90,2.002
3806,90,1.906
3806,90,1.975
3807,90,1.980
3807,90,1.989
